IFT74	ARL13B	ANKRD55	TTC30B	FGF8	CCDC151	IFT52	IFT81	TSPYL4	SIGLEC7	RHPN1	JPH4	IFT46	LRRFIP1	C17orf59	TTC30A	IFT57	RABL5	TXLNA	CREB1	SERPINB2	C15orf23																																																																																																																																																
FPR2	C6orf47	SLC35F2	LASS6	LMBRD2	REEP5	GPR89A	FITM2	ATL2	RRAGC	MZT2B	LMBR1	REEP6	ARAP1	RMND1	FNDC3A	ATP2B3	TRIM4	CCDC132	PDXDC1	CAMLG	ATP8	ELOVL2	ATP12A	SLC19A2	SLC30A5	SLC35B2	DYM	GK	ATP9A	TTYH3	ATP2B4	TUBGCP4	PXMP2	MFSD8	PTPLB	ARL6IP1	NIPA2	RTN2	LASS5	ARL6IP5	DOLK	RTN4	NOMO1	RRAGB	SLC38A9	TMEM161B	MOSPD2	PIGN	SLC39A1	ATP5B	CHPT1	SLC30A6	TMEM208	HSDL1	ALG10	C9orf5	ND4	LRRC8C	MFSD5	XPO6	C4orf32	SLC7A2	GPR155	FUNDC2	SYNGR2	SLC29A1	TMEM184B	NOMO3	REEP4	NCLN	ATP2B2																																																																																														
C4orf32	ZACN	C3AR1	IPPK	ATP1B3	VIPR2	LPAR1	ZDHHC11	REEP5	RTN4	PLP1	FZD10	FPR2	RPN2	CD27	LINGO1	CLEC10A	TSPAN2	SGCZ	RTN1	SGCD																																																																																																																																																	
HAUS7	KIAA1683	TCEAL1	HAUS6	HAUS5	GP1BB	HAUS3	MUL1	HAUS8	ARIH1	CCDC99	ALG14	SCCPDH	ALG11	GSTM1	GOLIM4	B3GAT3	ACOX3	HAUS1	SLC27A2	COMTD1	EPHA1	FKRP	C13orf1	HAUS4	VTI1B	DNA2	LIPH	LEMD2	CDC16	HAUS2	PNKD	C6orf141	CKAP4	GLCE	C3orf21																																																																																																																																		
PCDHA3	TYW1	GHDC	GAS6	ATP13A2	ABCD4	ATP2A3	PCDHA6	SMPD2	PCDHGC4	RETSAT	ABCB9	ABHD6	TMEM63B	RQCD1	PCDHA9	NUS1	MYCBP2	C1orf43	FAM136A	SLC12A4	PCDHA11	MLYCD	PIGA	KCNT2	PCDHA10	POP4	DHRS7	CYP51A1	PCDHA1																																																																																																																																								
IFNA2	IFNA5	UBR3	IFNA4	PGLYRP1	IFIT3	ISG15																																																																																																																																																															
TEX264	MAP4K4	CSNK1A1	PDE3B	ABCC10	ENTPD7	SNX14	AZI1	PLD1	CHEK2	SPINT2	TERF2	C1orf43	TMEM30A	MINK1	EDA	PER1	MCM10	POTEI	ACTBL2	GDPD5	TYW1B	HMOX1	ISLR																																																																																																																																														
PPP1R7	MAGEB3	PPP1R16B	UBXN2B	UBXN2A	SH2D4A	PRICKLE3	PPP1CC	PPP1CA																																																																																																																																																													
IFNA5	IFNA17	IFNA13	UBR3	IFNA14	IFNA4	SURF1	IFNA6	IFIT1	IFNA2	ISG15																																																																																																																																																											
ERGIC3	SLC39A8	TMEM192	LMBRD2	VAC14	ANKRD13A	CLPTM1	SFXN5	SLC30A9	SLC26A2	STOM	MFAP3	ANKRD13D	YIPF3	SSR1	TMEM48	SPPL2B	SLC25A46	PXMP2	TRAPPC5	SLC16A13	TMEM223	WRB	ERGIC2	GPR114	PARL	DOLK	TMEM87A	COX16	STARD3	C19orf52	NR2F2	CHPT1	COPG	EXT1	SLC22A6	CHRND	BDH1	TMEM184B	ZFPL1	SLC25A6	SGPP1																																																																																																																												
ZNF692	SPTY2D1	RPS26P11	HIBADH	ASTE1	IMP4	KBTBD8	GTPBP4	TRMT1L	RAD18	DDX54	RPL26L1	POLR1E	PWP2	REXO4	DDX27	DDX31	CEBPZ	RPF2	C18orf25	FBXO11	RRP7A	POP1	DDX24	WHSC1	MGA	NSD1	STAT2	RBM34																																																																																																																																									
TMEM200A	PPP3R1	STX10	MYADM	GOSR1	FHOD1	PPP3CA	PPP3CB	STX7	STX6	PPP3CC																																																																																																																																																											
CELSR1	SIRT6	DKKL1	XAGE1A	NXPH2	ZBBX	SLAMF1	CLU	PCDH12	PCDHGB1																																																																																																																																																												
PM20D2	PRIM2	TK1	DEFB1	HAO2	ANGPTL4	KIAA1671																																																																																																																																																															
C1orf122	MRPL12	TXLNB	SNAP29	RBBP7	TXLNA	CCDC101																																																																																																																																																															
EIF3K	EIF3H	EIF3E	EIF3F	EIF3I	EIF3M	EIF3L																																																																																																																																																															
DOCK8	DOCK7	ARPC3	CPNE7	APPBP2	LRCH2	LRCH4	DOCK6	LRCH3	LRCH1																																																																																																																																																												
DSTYK	RAB2B	GRPR	PLA2G10	DKFZp686O24166	IL1R2	CD79B	DKKL1	P2RX2	FRMD1	CEP170	CDK13	CTDSP1	SLAMF1	CCL22	BSG	ARHGAP25	DCTN1	CDH13	LAMP3	DCAF15	DEF8																																																																																																																																																
HSD17B8	HNRNPF	ANGPTL7	FAM19A3	SUSD4	SEPT3	MTIF2	CBR4	C17orf90	ZNF414	MOCOS																																																																																																																																																											
ZNF100	NEUROG3	FGF3	TIMM50	TNFRSF19																																																																																																																																																																	
GLDC	NDUFAB1	SPATA13	POLG2	SOST	FDPS	CAPN6																																																																																																																																																															
PSMC1	PSMD2	PSMC6	UCHL5	BAG1	CCDC74B	PSMD7	ADRM1	PSMD10	PSMD1	PSMD12	CCDC92	PSMC5	PSMD5	PSMC3	PSMB3	PSMC2	PSMB9	PSMC4																																																																																																																																																			
DOCK4	ERMAP	STAT1	ELMO3	ELMO1	GRB2	VSIG8	ARRB1																																																																																																																																																														
ANAPC2	TTLL1	C16orf87	ZNF408	FZR1	MAGIX	GRAP2	CDC16	ANAPC13																																																																																																																																																													
ZNF7	MKI67IP	MAPK6	ZNF71	DGCR8																																																																																																																																																																	
ATP6V1D	ATP6V1B1	ATP6V0D1	DEFA5	C20orf118	TNFRSF8	ATP6V1C2	FXYD1	UBA5	NDUFA13	ATP6AP2	ATP6V0A2	COG6	SPINK2	MARCKSL1																																																																																																																																																							
CDK18	FGR	CCBP2	CDK15	DNLZ	HSP90AA5P	SFXN2	HSP90AB1	CA4	DUSP7	FKBP5	TTC29	HSP90AA1	MTA2	CDK16																																																																																																																																																							
KIAA0319L	MMP3	TMEM30B	LGALS9	FCN1	C6orf72	CD4	MGAT4C	PILRA	LGALS3	LRRTM1	LGALS8	TMPRSS3	LMAN2L	CCDC40	HLA-DRB1	PCDHB7	SERPINA12	ST8SIA4	LACRT																																																																																																																																																		
KCTD21	LILRB3	WDFY1	TRIB2	C20orf20	DOC2A	DNAJB11	DUSP22	KLHL14																																																																																																																																																													
CCDC94	PLRG1	TYMP	ISY1	NPDC1	SYF2	SERPINB4	PRPF19	GPATCH1	HIF1AN	CCDC12	TRIM62	CALML3	CDC5L	DIS3	WDR83	BCAS2	CALML5	OR7C1	PPIE	SEC13	XAB2	AQR	SETMAR	DHX35	CRNKL1																																																																																																																																												
ACAD10	PTH1R	APLNR	NPY2R	NTRK3	SLC2A12	P2RY8	LPAR4	YBEY	NDUFA10	PCDHA12	TMEM108	BSG	MAS1	AIFM1	BPNT1																																																																																																																																																						
PCDH17	FLRT1	FCGR1A	TMEM30B	PCDH20	PCDH12																																																																																																																																																																
B3GNT3	PGRMC1	SLC30A5	SLC30A6	CD19	MBOAT7	C6orf120	GALNT12	CANX	AMIGO1	HS6ST1																																																																																																																																																											
FAM127A	C4BPB	C3AR1	NPY2R	ICAM1	OTC	TMEM5	PDCD1	C1orf85	THTPA	SERPINA7	HLA-E	SLC15A1	PEG10																																																																																																																																																								
TEAD4	VGLL4	TEAD2	PARN	DLG3	SNX6	LYPLA1	WWTR1	VASP	TEAD1	YAP1	FN1	VTA1																																																																																																																																																									
RPL26	ZC3HAV1	SNRNP70	RPS8	RPL7	E4F1	RPL30	RPL37A																																																																																																																																																														
FEZ2	PPM1B	DIRAS3	MRPS7	KIF6	SCOC	TRMT2A																																																																																																																																																															
GALNT7	DEFA5	MAN2A2	B3GNT2	ANTXR1	REEP5	DKKL1	ADPGK	GALNT4	TCTN2	RMND1	GALNT12	PLTP	GAA	CLTCL1	NCEH1	MPPE1	MME	SLC9A1																																																																																																																																																			
LRRTM1	TYW1	SPTLC2	CNPY3	PDE3B	SUN1	ATP2A3	TSPAN6	SMPD2	ATP13A1	PDZD8	RETSAT	TUBB8	TMEM48	TMEM39A	RAB12	NUS1	CLSTN1	TMEM223	C1orf43	CISD2	MOSC1	LRP11	UPK3BL	NSUN3	OSBP	PCNXL3	LRFN3	KIAA0317	TMEM131	FRAS1	PIGA	CCRN4L	TTC17	PNPLA6	AMIGO1	STIM1	KIAA0319L	UBE4A																																																																																																																															
ATG16L1	WIPI2	SPC25	IKBIP	ATG3	PSMC3	SCOC	PMF1	COLEC12																																																																																																																																																													
ZNF668	RPL14	HIST1H1T	NOL12	ZNF512	WDR46	HIST1H1A	RPL7	HIST1H1E	GPATCH4	RPL30	DGCR8	RRP8	PRR11																																																																																																																																																								
ENPP1	PTCH1	ATP6V0D1	EIF2B2	PON2	BZW1	FNTB	FANCE																																																																																																																																																														
SEMA4F	ADAM33	TMEM30B	USO1	CD1E	ITM2B	HLA-DRB1	TMPRSS11B	GRIA3																																																																																																																																																													
OXT	NIF3L1	VHL	CUL2	SHC1	NFS1																																																																																																																																																																
ULBP2	SLC39A5	IDO2	TMEM30B	MTUS2	FCGRT	TNFSF8	MED21	HOXB5	GJB7	ANKRD12	DUS4L	DUSP22	SLC4A8	RAET1E																																																																																																																																																							
GNAS	MAGED2	C1QBP	NAP1L1	GNB4	RIC8B	GNB1	GNB2	METAP2	CPT2	GNG4	OCIAD1	GNAL	TRO	GNA12	GNG5																																																																																																																																																						
TPST1	SCGB2A2	CD97	B2M	C6orf72	ACTB																																																																																																																																																																
TBCE	SFTA2	ZFC3H1	HSPA8	CLCC1	TRIM11	BHMT2	CYP1A1	NFKBIA	SERBP1																																																																																																																																																												
CORO1C	CORO1A	CORO6	CORO1B	GTPBP1																																																																																																																																																																	
TMED4	TMED3	CDK5RAP3	FGF3	IL13RA2	CHST8	LIPG	TMED2	TMED10	HTR3C	SCN3B	SPPL2B	GORASP2																																																																																																																																																									
CHMP4A	NFYA	CDCA3	VAX2	ARL6IP6																																																																																																																																																																	
ITPRIP	HTR3A	LRRC33	ACCN4	CD1B	TMED6	PCDHB11	CD79B	PSMC5	SLC22A6	TCTN2	HTR3C	RASSF1	PLTP	TMPRSS11B	NCEH1	MAS1	TLR2	ST8SIA4																																																																																																																																																			
NONO	CST6	TGM1	C13orf23	SERPINA12	SFPQ	CTSH	CCDC22	GYG2	SERPINB7	ASAH1	SERPINB8	TET2	PSPC1																																																																																																																																																								
